"FISHID","fish_name","scientific_name","family","genus","gear","fisher_ID","date","month","year","village","time_decimal","total_weight","number_fish","total_sold","total_consumed"
128,"sorindra","Pellona ditchela",NA,"Pellona",1,5,2016-10-18,10,2016,2,3.33,0.58,12,0.58,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,49,2016-10-09,10,2016,1,5.5,1.1891244545688,28,1.1891244545688,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,35,2016-05-14,5,2016,1,3.68,1.65628049029226,39,1.65628049029226,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,30,2016-05-14,5,2016,1,2.7,1.31653064612975,31,1.31653064612975,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,13,2016-07-28,7,2016,5,3.17,0.147,4,0.147,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,40,2016-05-29,5,2016,1,4,0.297281113642201,7,0.297281113642201,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,6,2016-12-23,12,2016,2,4.83,0.424687305203144,10,0.424687305203144,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,8,2016-09-21,9,2016,2,6.42,1.085,28,1.085,0
128,"sorindra","Pellona ditchela",NA,"Pellona",8,16,2016-11-26,11,2016,2,7.25,16.855,342,16.855,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,13,2016-11-13,11,2016,3,3.4,4.16,64,4.16,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,22,2017-05-15,5,2017,3,3.03,0.55,11,0.55,0
128,"sorindra","Pellona ditchela",NA,"Pellona",8,5,2016-11-13,11,2016,3,3.2,2.16,54,2.16,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,13,2016-04-28,4,2016,5,5,1.175,47,1.175,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,49,2016-10-20,10,2016,1,4,0.169874922081258,4,0.169874922081258,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,5,2017-01-31,1,2017,3,3.58,1.95,40,1.95,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,2,2016-10-15,10,2016,1,1.67,0.035,1,0.035,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,35,2016-05-29,5,2016,1,3.67,0.127406191560943,3,0.127406191560943,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,12,2016-04-28,4,2016,1,2.75,0.055,1,0,0.055
128,"sorindra","Pellona ditchela",NA,"Pellona",8,30,2016-10-20,10,2016,1,1,0.339749844162515,8,0.339749844162515,0
128,"sorindra","Pellona ditchela",NA,"Pellona",8,9,2016-11-26,11,2016,2,4.75,0.04,1,0.04,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,30,2016-02-26,2,2016,1,6.42,0.0424687305203144,1,0.0424687305203144,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,11,2016-10-23,10,2016,5,2,0.72,30,0.72,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,29,2016-04-23,4,2016,1,4.13,0.169874922081258,4,0.169874922081258,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,30,2016-06-10,6,2016,1,3.17,0.085,2,0.085,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,24,2016-10-26,10,2016,2,3.42,0.09,2,0.09,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,26,2017-05-15,5,2017,3,3.1,0.64,16,0.64,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,8,2016-10-23,10,2016,2,4.75,0.21,5,0.21,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,27,2016-08-06,8,2016,1,3.55,0.05,1,0,0.05
128,"sorindra","Pellona ditchela",NA,"Pellona",1,57,2017-05-15,5,2017,1,4.83,0.06,2,0,0.06
128,"sorindra","Pellona ditchela",NA,"Pellona",1,2,2016-10-29,10,2016,3,1.63,0.152,3,0,0.152
128,"sorindra","Pellona ditchela",NA,"Pellona",1,14,2016-06-20,6,2016,2,5.23,0.06,1,0,0.06
128,"sorindra","Pellona ditchela",NA,"Pellona",1,10,2017-04-13,4,2017,2,3.17,0.05,1,0.05,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,8,2016-03-26,3,2016,2,3.42,0.04,1,0,0.04
128,"sorindra","Pellona ditchela",NA,"Pellona",1,24,2016-11-13,11,2016,3,2.32,2.7,58,2.7,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,12,2017-01-31,1,2017,3,3.5,1.3,16,0.8,0.5
128,"sorindra","Pellona ditchela",NA,"Pellona",1,30,2016-08-23,8,2016,1,6,2.37824890913761,56,2.37824890913761,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,7,2016-03-22,3,2016,2,4.5,0.245,5,0.245,0
128,"sorindra","Pellona ditchela",NA,"Pellona",1,2,2016-07-22,7,2016,3,5.1,0.03,1,0,0.03
130,"takobatra","Drepane longimana",NA,"Drepane",1,34,2016-10-09,10,2016,1,5.75,7.5053,15,7.5053,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,30,2016-07-20,7,2016,1,4.42,0.85,1,0.85,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,19,2016-07-23,7,2016,5,3.17,3.506,20,3.256,0.25
130,"takobatra","Drepane longimana",NA,"Drepane",1,30,2017-02-27,2,2017,1,5.93,2.00141333333333,4,2.00141333333333,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,34,2016-02-09,2,2016,1,NA,1.50106,3,1.50106,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,34,2016-09-28,9,2016,1,4.25,1.165,1,1.165,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,15,2016-06-16,6,2016,2,3.8,0.07,1,0,0.07
130,"takobatra","Drepane longimana",NA,"Drepane",1,2,2016-12-09,12,2016,2,2.5,1.02,1,1.02,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,1,2017-05-23,5,2017,1,2.78,0.42,1,0,0.42
130,"takobatra","Drepane longimana",NA,"Drepane",1,36,2016-06-28,6,2016,1,3.25,0.595,2,0.595,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,34,2017-02-11,2,2017,1,3.33,5.00353333333333,10,5.00353333333333,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,36,2017-02-27,2,2017,1,4,4.50318,9,4.50318,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,42,2016-09-23,9,2016,1,5.25,2.50176666666667,5,2.50176666666667,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,19,2016-05-06,5,2016,1,2.58,0.48,1,0,0.48
130,"takobatra","Drepane longimana",NA,"Drepane",1,30,2016-03-12,3,2016,1,4.27,1.00070666666667,2,1.00070666666667,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,33,2017-04-20,4,2017,1,4.7,0.295,1,0,0.295
130,"takobatra","Drepane longimana",NA,"Drepane",1,33,2016-02-22,2,2016,1,6.72,1.515,2,1.515,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,34,2016-07-20,7,2016,1,4,5.50388666666667,11,5.50388666666667,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,2,2016-03-14,3,2016,2,2.5,0.585,1,0,0.585
130,"takobatra","Drepane longimana",NA,"Drepane",1,30,2016-06-10,6,2016,1,3.17,0.75,1,0.75,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,8,2017-02-24,2,2017,2,5.9,0.125,1,0,0.125
130,"takobatra","Drepane longimana",NA,"Drepane",7,4,2016-03-26,3,2016,4,6.83,0.38,1,0.38,0
130,"takobatra","Drepane longimana",NA,"Drepane",1,47,2016-10-15,10,2016,1,4.75,0.135,1,0,0.135
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,10,2016-07-19,7,2016,1,3,0.477620844564241,1,0.477620844564241,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,8,2016-10-23,10,2016,2,4.75,1.63,1,1.63,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,28,2017-06-09,6,2017,4,3,0.66,3,0.66,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,10,2016-07-10,7,2016,3,3.35,0.195,3,0.195,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,28,2017-06-17,6,2017,4,2.33,0.79,4,0.79,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,39,2016-09-28,9,2016,1,3.25,0.125,2,0.125,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,28,2016-09-09,9,2016,4,2.17,1.61,7,1.61,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,17,2016-05-14,5,2016,4,16,0.81,3,0,0.81
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,6,2016-08-22,8,2016,2,6.58,0.945,1,0.945,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,19,2016-08-12,8,2016,3,0.62,0.385,3,0,0.385
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,5,2016-09-17,9,2016,3,2.78,0.135,3,0,0.135
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,19,2017-09-25,9,2017,2,2.4,2.65,2,2.65,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,2,2016-04-26,4,2016,2,2.5,0.525,2,0,0.525
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,9,2016-08-22,8,2016,2,3.42,1.47,1,1.47,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,57,2017-05-15,5,2017,1,4.83,0.03,1,0,0.03
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,59,2016-07-10,7,2016,3,2.03,0.03,1,0,0.03
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,19,2017-06-17,6,2017,4,1.83,0.645,3,0.645,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,27,2016-08-12,8,2016,1,2.67,0.08,1,0.08,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,2,2016-04-26,4,2016,2,7,0.37,1,0,0.37
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,17,2016-09-22,9,2016,2,3.75,2.27,1,2.27,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,35,2016-05-29,5,2016,1,3.67,0.477620844564241,1,0.477620844564241,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,22,2016-10-15,10,2016,1,3.78,3.82096675651393,8,3.82096675651393,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,3,2016-04-12,4,2016,3,1.78,0.39,4,0,0.39
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,9,2016-08-22,8,2016,2,3.42,0.075,1,0,0.075
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,12,2016-08-18,8,2016,2,2.22,0.69,7,0,0.69
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,52,2016-10-20,10,2016,1,1.25,0.04,1,0,0.04
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,18,2016-05-14,5,2016,4,4.82,0.255,1,0,0.255
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,2,2016-04-12,4,2016,3,1.77,0.196,2,0,0.196
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,9,2016-09-19,9,2016,2,3.5,0.08,1,0.08,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,2,2016-12-09,12,2016,2,2.5,3.005,1,3.005,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",8,37,2017-08-20,8,2017,4,3.92,0.64,2,0.64,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,49,2016-02-22,2,2016,1,5.75,0.955241689128482,2,0.955241689128482,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,49,2016-10-20,10,2016,1,4,0.477620844564241,1,0.477620844564241,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,18,2017-05-27,5,2017,2,2.5,6.07,2,6.07,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,23,2017-08-31,8,2017,2,3.75,0.045,1,0,0.045
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,19,2016-08-22,8,2016,2,2.4,2.65,2,2.65,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",8,2,2016-03-12,3,2016,3,2.28,0.119,1,0,0.119
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",2,14,2017-04-20,4,2017,2,6.42,2.22,1,2.22,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,23,2017-10-31,10,2017,2,3.75,0.045,1,0,0.045
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,6,2016-06-29,6,2016,2,5.97,0.22,5,0.22,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,6,2017-02-24,2,2017,2,2.88,0.73,1,0.73,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,8,2016-10-18,10,2016,2,2.22,0.07,1,0,0.07
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,6,2016-06-29,6,2016,2,5.97,0.165,2,0.165,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,5,2017-03-24,3,2017,4,1.5,0.771,2,0.771,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,22,2016-08-19,8,2016,1,3.28,5.73145013477089,12,5.73145013477089,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,19,2016-05-06,5,2016,1,2.58,0.055,1,0,0.055
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",8,10,2016-07-22,7,2016,3,5.82,0.04,1,0.04,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,6,2016-03-14,3,2016,2,5.5,0.07,2,0.07,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",8,30,2016-10-15,10,2016,1,2.5,0.477620844564241,1,0.477620844564241,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",8,20,2016-08-12,8,2016,3,3.4,0.08,1,0,0.08
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,5,2017-01-31,1,2017,3,3.58,0.56,7,0.56,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,18,2017-04-20,4,2017,2,3.25,3.485,3,3.485,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",8,2,2016-07-10,7,2016,3,2.83,0.03,1,0,0.03
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,22,2016-06-12,6,2016,4,1.5,1.116,4,1.116,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,1,2017-02-22,2,2017,1,5.02,0.13,2,0,0.13
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,5,2016-06-12,6,2016,4,2.25,0.562,2,0.562,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,6,2017-08-19,8,2017,2,3.75,0.085,1,0,0.085
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,6,2017-09-24,9,2017,2,6.58,0.945,1,0.945,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,36,2016-03-18,3,2016,1,5.58,0.08,1,0.08,0
132,"ambanintsakana","Scomberoides commersonianus",NA,"Scomberoides",1,17,2016-06-19,6,2016,4,3,0.244,3,0.244,0
133,"tatangy","Chaetodon sp.",NA,"Chaetodon",4,2,2016-03-14,3,2016,4,3.75,0.47225,2,0.47225,0
133,"tatangy","Chaetodon sp.",NA,"Chaetodon",1,15,2016-09-19,9,2016,2,4.25,0.105,2,0.105,0
133,"tatangy","Chaetodon sp.",NA,"Chaetodon",7,5,2016-03-30,3,2016,4,4.33,0.618,1,0.618,0
133,"tatangy","Chaetodon sp.",NA,"Chaetodon",2,14,2016-05-25,5,2016,4,3.25,0.168,2,0,0.168
133,"tatangy","Chaetodon sp.",NA,"Chaetodon",7,2,2016-04-19,4,2016,4,0.92,0.38,2,0,0.38
134,"tempatempana","Monodactylus falciformis",NA,"Monodactylus",1,11,2016-05-08,5,2016,2,4,0.075,1,0,0.075
134,"tempatempana","Monodactylus falciformis",NA,"Monodactylus",1,2,2016-08-09,8,2016,2,4.17,0.105,1,0,0.105
134,"tempatempana","Monodactylus falciformis",NA,"Monodactylus",1,11,2016-04-22,4,2016,2,2.5,0.52,3,0.52,0
134,"tempatempana","Monodactylus falciformis",NA,"Monodactylus",1,2,2016-04-26,4,2016,2,7,1.02,9,0.7,0.32
134,"tempatempana","Monodactylus falciformis",NA,"Monodactylus",1,11,2017-05-11,5,2017,2,2.25,0.115,1,0,0.115
134,"tempatempana","Monodactylus falciformis",NA,"Monodactylus",1,2,2016-12-09,12,2016,2,2.5,0.18,4,0.18,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",8,3,2016-11-26,11,2016,2,4.58,21.08,2,21.08,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,14,2017-02-22,2,2017,1,6.25,0.085,1,0,0.085
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,39,2017-04-15,4,2017,1,5,1.04674050632911,1,1.04674050632911,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,27,2017-02-15,2,2017,1,4.92,5.23370253164557,5,5.23370253164557,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,4,2016-02-22,2,2016,1,4.55,0.16,2,0,0.16
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,10,2016-07-10,7,2016,3,3.35,0.49,1,0.49,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,8,2016-03-22,3,2016,2,3,0.12,1,0,0.12
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,2,2016-02-09,2,2016,1,5.75,2.09348101265823,2,2.09348101265823,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,34,2016-08-23,8,2016,1,7,1.04674050632911,1,1.04674050632911,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2016-03-26,3,2016,2,4.5,0.255,2,0,0.255
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,47,2016-10-15,10,2016,1,4.75,1.04674050632911,1,1.04674050632911,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2016-04-22,4,2016,2,5.5,0.445,1,0,0.445
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,34,2016-08-07,8,2016,3,2.75,0.91,1,0,0.91
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",3,3,2016-09-23,9,2016,2,6.58,1.9,1,0,1.9
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2016-03-22,3,2016,2,4.08,1,4,0,1
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,4,2017-07-24,7,2017,1,3.5,0.03,1,0,0.03
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,38,2017-02-11,2,2017,1,2.67,10.4674050632911,10,10.4674050632911,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2017-04-01,4,2017,2,4.33,0.97,3,0,0.97
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",2,8,2016-08-12,8,2016,1,6.25,2.09348101265823,2,2.09348101265823,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2017-07-28,7,2017,2,3.58,0.515,1,0,0.515
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,36,2016-03-22,3,2016,1,4,0.08,1,0,0.08
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2017-02-23,2,2017,2,3.4,0.14,2,0,0.14
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,48,2017-05-27,5,2017,4,2.17,0.952,2,0,0.952
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2016-03-14,3,2016,2,5.5,0.29,4,0.29,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2017-09-01,9,2017,2,4.58,2.79,4,1.67,1.12
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",8,10,2016-05-20,5,2016,5,2,0.514,2,0.514,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",2,8,2016-10-15,10,2016,1,8.6,7.41,2,7.41,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,36,2016-07-08,7,2016,1,6.25,1.04674050632911,1,0,1.205
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,35,2016-05-14,5,2016,1,3.68,0.11,1,0,0.11
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",8,0,2016-08-23,8,2016,1,7,1.04674050632911,1,1.04674050632911,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",8,8,2017-05-27,5,2017,2,3.42,3.435,6,2.88,0.555
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,1,2017-02-22,2,2017,1,5.02,0.16,1,0,0.16
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,9,2016-04-10,4,2016,2,3.33,1.365,2,1.365,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",8,9,2016-11-26,11,2016,2,4.75,22.625,2,22.625,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2016-04-18,4,2016,2,4.33,0.245,1,0.245,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",8,9,2017-05-15,5,2017,3,2.53,0.939,2,0.939,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,17,2017-09-24,9,2017,2,4.22,5.63,6,4.84,0.79
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,8,2017-04-30,4,2017,2,4.08,0.42,1,0,0.42
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,4,2017-03-23,3,2017,1,6.08,0.32,2,0,0.32
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,9,2016-03-22,3,2016,2,4,1.41,3,1.41,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",8,10,2017-02-11,2,2017,1,4.5,7.095,1,7.095,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",8,15,2016-09-22,9,2016,2,4.33,0.655,1,0,0.655
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",2,41,2016-03-18,3,2016,1,5.5,0.205,2,0,0.205
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2017-05-27,5,2017,2,4,1.23,2,0.78,0.45
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,13,2016-06-15,6,2016,2,5.75,0.18,1,0,0.18
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",2,41,2016-03-22,3,2016,1,2.43,0.075,1,0,0.075
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,17,2016-09-19,9,2016,2,3.57,1.16,1,0,1.16
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,3,2016-04-23,4,2016,3,2.7,0.521,1,0,0.521
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,13,2016-05-08,5,2016,2,4.5,1.33,3,0.655,0.675
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,27,2017-02-11,2,2017,3,2.93,0.045,1,0,0.045
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,14,2016-04-23,4,2016,1,6.8,0.63,1,0.63,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,39,2016-09-28,9,2016,1,3.25,0.38,1,0,0.38
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,49,2016-08-06,8,2016,1,4.08,1.04674050632911,1,1.04674050632911,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2017-02-24,2,2017,2,2.88,0.14,2,0,0.14
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,12,2016-04-28,4,2016,5,2.5,0.3,1,0.3,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,16,2016-08-22,8,2016,2,6.55,0.22,1,0.22,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,15,2017-04-23,4,2017,3,1.6,0.38,1,0,0.38
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,9,2016-09-19,9,2016,2,3.5,0.545,1,0,0.545
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,8,2016-04-22,4,2016,5,5.5,0.14,1,0.14,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",8,29,2017-05-30,5,2017,3,3.03,4.34,6,4.34,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",8,16,2016-11-26,11,2016,2,7.25,4.91,1,4.91,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,17,2016-09-22,9,2016,2,3.75,0.965,2,0,0.965
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,32,2017-02-15,2,2017,1,3.08,18.8413291139241,18,18.8413291139241,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",2,1,2016-11-15,11,2016,2,4.27,5.895,2,4.845,1.05
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,2,2016-07-22,7,2016,3,5.1,0.195,1,0.195,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,12,2016-04-28,4,2016,1,2.75,0.705,1,0,0.705
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,5,2016-11-26,11,2016,2,3.25,1.03,1,1.03,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,28,2016-02-22,2,2016,1,4.2,0.13,2,0.13,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",8,5,2017-02-11,2,2017,3,3.87,0.04,1,0.04,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,52,2017-03-23,3,2017,1,3.58,3.14022151898734,3,3.14022151898734,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",2,14,2017-03-29,3,2017,2,8.83,2.615,1,0,2.615
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2017-03-29,3,2017,2,5.08,0.19,1,0,0.19
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,27,2017-03-23,3,2017,1,5,0.135,1,0,0.135
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,52,2017-02-22,2,2017,1,3.38,4.18696202531646,4,4.18696202531646,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,47,2017-02-11,2,2017,1,1.5,0.1,2,0,0.1
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,6,2016-04-18,4,2016,2,4.33,0.88,3,0.88,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,30,2016-05-14,5,2016,1,2.7,0.09,1,0,0.09
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,10,2016-04-22,4,2016,2,4.33,0.105,1,0,0.105
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,33,2017-04-20,4,2017,1,4.7,3.19,1,3.19,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,29,2017-04-26,4,2017,1,7.42,1.04674050632911,1,1.04674050632911,0
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,22,2016-07-26,7,2016,1,3.43,1.4,1,0,1.4
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,16,2016-09-22,9,2016,2,3.32,1.165,2,0.85,0.315
135,"thon","Scomberomorus spp.",NA,"Scomberomorus",1,17,2016-08-22,8,2016,2,4.22,5.63,6,4.84,0.79
